total_outlayed_amount,awarding_agency_name,BAC,BRK.B,CMCSA,COST,CRM,CSCO,DIS,GOOGL,HD,INTC,JNJ,JPM,KO,LLY,MA,MCD,META,MRK,MSFT,NFLX,NGL,NSRGY,NVDA,ORCL,PEP,PFE,PG,T,TMO,UNH,V,WFC,WMT,AAPL,ABT,ACN,ADBE,AMD,AMZN,BA,TSLA,VZ,XOM
2394428.53,Department of Energy,0.006511394941147,0.0046275892463638,0.0109890109890109,0.0209788639069203,-0.0125184346812085,0.0157405651431823,0.0117825099989188,-0.0153303321571965,0.0045632333767926,0.0060034305317324,0.0060116475671614,0.0126690391459074,0.005637467476149,0.0065884516044301,0.0058141874220416,0.0063928453130175,-0.0040142353556308,0.0161260597124954,0.0066311398326541,0.0078557969408112,0.0,0.0048453608247422,-0.0018060049665135,0.0224809313528702,0.0124398544771739,0.0346127484578477,0.0066008563273074,0.0032021957913999,0.0063817281047946,0.0165755356098902,0.0071646784986907,0.0041884816753927,0.0086563793752354,0.0166984098861673,0.0115153101282388,0.0130417892224874,-0.0043527325487667,-0.0103009259259259,0.0134084938704026,-0.0341416100872938,-0.0141104294478526,0.0022722108611679,0.0004097017371353
1113886.81,Department of Energy,0.006511394941147,0.0046275892463638,0.0109890109890109,0.0209788639069203,-0.0125184346812085,0.0157405651431823,0.0117825099989188,-0.0153303321571965,0.0045632333767926,0.0060034305317324,0.0060116475671614,0.0126690391459074,0.005637467476149,0.0065884516044301,0.0058141874220416,0.0063928453130175,-0.0040142353556308,0.0161260597124954,0.0066311398326541,0.0078557969408112,0.0,0.0048453608247422,-0.0018060049665135,0.0224809313528702,0.0124398544771739,0.0346127484578477,0.0066008563273074,0.0032021957913999,0.0063817281047946,0.0165755356098902,0.0071646784986907,0.0041884816753927,0.0086563793752354,0.0166984098861673,0.0115153101282388,0.0130417892224874,-0.0043527325487667,-0.0103009259259259,0.0134084938704026,-0.0341416100872938,-0.0141104294478526,0.0022722108611679,0.0004097017371353
1444.66,Department of Energy,0.006511394941147,0.0046275892463638,0.0109890109890109,0.0209788639069203,-0.0125184346812085,0.0157405651431823,0.0117825099989188,-0.0153303321571965,0.0045632333767926,0.0060034305317324,0.0060116475671614,0.0126690391459074,0.005637467476149,0.0065884516044301,0.0058141874220416,0.0063928453130175,-0.0040142353556308,0.0161260597124954,0.0066311398326541,0.0078557969408112,0.0,0.0048453608247422,-0.0018060049665135,0.0224809313528702,0.0124398544771739,0.0346127484578477,0.0066008563273074,0.0032021957913999,0.0063817281047946,0.0165755356098902,0.0071646784986907,0.0041884816753927,0.0086563793752354,0.0166984098861673,0.0115153101282388,0.0130417892224874,-0.0043527325487667,-0.0103009259259259,0.0134084938704026,-0.0341416100872938,-0.0141104294478526,0.0022722108611679,0.0004097017371353
1056494.97,Department of Energy,0.006511394941147,0.0046275892463638,0.0109890109890109,0.0209788639069203,-0.0125184346812085,0.0157405651431823,0.0117825099989188,-0.0153303321571965,0.0045632333767926,0.0060034305317324,0.0060116475671614,0.0126690391459074,0.005637467476149,0.0065884516044301,0.0058141874220416,0.0063928453130175,-0.0040142353556308,0.0161260597124954,0.0066311398326541,0.0078557969408112,0.0,0.0048453608247422,-0.0018060049665135,0.0224809313528702,0.0124398544771739,0.0346127484578477,0.0066008563273074,0.0032021957913999,0.0063817281047946,0.0165755356098902,0.0071646784986907,0.0041884816753927,0.0086563793752354,0.0166984098861673,0.0115153101282388,0.0130417892224874,-0.0043527325487667,-0.0103009259259259,0.0134084938704026,-0.0341416100872938,-0.0141104294478526,0.0022722108611679,0.0004097017371353
1010987.54,Department of Energy,0.006511394941147,0.0046275892463638,0.0109890109890109,0.0209788639069203,-0.0125184346812085,0.0157405651431823,0.0117825099989188,-0.0153303321571965,0.0045632333767926,0.0060034305317324,0.0060116475671614,0.0126690391459074,0.005637467476149,0.0065884516044301,0.0058141874220416,0.0063928453130175,-0.0040142353556308,0.0161260597124954,0.0066311398326541,0.0078557969408112,0.0,0.0048453608247422,-0.0018060049665135,0.0224809313528702,0.0124398544771739,0.0346127484578477,0.0066008563273074,0.0032021957913999,0.0063817281047946,0.0165755356098902,0.0071646784986907,0.0041884816753927,0.0086563793752354,0.0166984098861673,0.0115153101282388,0.0130417892224874,-0.0043527325487667,-0.0103009259259259,0.0134084938704026,-0.0341416100872938,-0.0141104294478526,0.0022722108611679,0.0004097017371353
256500.0,Department of Energy,-0.0054739985070912,-0.002127659574468,-0.0072463768115941,-0.0170168298317017,0.0078146707418726,-0.0003734129947722,-0.0065170940170939,0.0013591993080439,-0.0146850289614728,-0.010230179028133,-0.0008714596949892,-0.0027176459563301,-0.0045996837717405,-0.0098397373170677,-0.0038603860386038,0.0006911759865715,-0.0113122555079506,-0.0078897252199147,-0.0038806113160542,0.0039316497807349,-0.002079002079002,0.0012311480455524,0.0162834526950621,-0.0161534578495708,0.0026080908774777,-0.0281550182179529,-0.001890470845395,-0.032375740994072,-0.0091113892365457,0.0109603869963803,0.0019499512512188,0.0036496350364962,-0.0098258706467662,-0.0021782695826435,-0.0028460543337645,-0.010983893941054,0.0192074158031088,-0.0399953221845398,0.0079926553977427,-0.0184106580973422,-0.0094586185438705,-0.0262978916345498,0.0086002129576541
5689784.39,Department of Energy,-0.0054739985070912,-0.002127659574468,-0.0072463768115941,-0.0170168298317017,0.0078146707418726,-0.0003734129947722,-0.0065170940170939,0.0013591993080439,-0.0146850289614728,-0.010230179028133,-0.0008714596949892,-0.0027176459563301,-0.0045996837717405,-0.0098397373170677,-0.0038603860386038,0.0006911759865715,-0.0113122555079506,-0.0078897252199147,-0.0038806113160542,0.0039316497807349,-0.002079002079002,0.0012311480455524,0.0162834526950621,-0.0161534578495708,0.0026080908774777,-0.0281550182179529,-0.001890470845395,-0.032375740994072,-0.0091113892365457,0.0109603869963803,0.0019499512512188,0.0036496350364962,-0.0098258706467662,-0.0021782695826435,-0.0028460543337645,-0.010983893941054,0.0192074158031088,-0.0399953221845398,0.0079926553977427,-0.0184106580973422,-0.0094586185438705,-0.0262978916345498,0.0086002129576541
89649.91,Department of Energy,-0.0054739985070912,-0.002127659574468,-0.0072463768115941,-0.0170168298317017,0.0078146707418726,-0.0003734129947722,-0.0065170940170939,0.0013591993080439,-0.0146850289614728,-0.010230179028133,-0.0008714596949892,-0.0027176459563301,-0.0045996837717405,-0.0098397373170677,-0.0038603860386038,0.0006911759865715,-0.0113122555079506,-0.0078897252199147,-0.0038806113160542,0.0039316497807349,-0.002079002079002,0.0012311480455524,0.0162834526950621,-0.0161534578495708,0.0026080908774777,-0.0281550182179529,-0.001890470845395,-0.032375740994072,-0.0091113892365457,0.0109603869963803,0.0019499512512188,0.0036496350364962,-0.0098258706467662,-0.0021782695826435,-0.0028460543337645,-0.010983893941054,0.0192074158031088,-0.0399953221845398,0.0079926553977427,-0.0184106580973422,-0.0094586185438705,-0.0262978916345498,0.0086002129576541
1684716.28,Department of Energy,-0.0054739985070912,-0.002127659574468,-0.0072463768115941,-0.0170168298317017,0.0078146707418726,-0.0003734129947722,-0.0065170940170939,0.0013591993080439,-0.0146850289614728,-0.010230179028133,-0.0008714596949892,-0.0027176459563301,-0.0045996837717405,-0.0098397373170677,-0.0038603860386038,0.0006911759865715,-0.0113122555079506,-0.0078897252199147,-0.0038806113160542,0.0039316497807349,-0.002079002079002,0.0012311480455524,0.0162834526950621,-0.0161534578495708,0.0026080908774777,-0.0281550182179529,-0.001890470845395,-0.032375740994072,-0.0091113892365457,0.0109603869963803,0.0019499512512188,0.0036496350364962,-0.0098258706467662,-0.0021782695826435,-0.0028460543337645,-0.010983893941054,0.0192074158031088,-0.0399953221845398,0.0079926553977427,-0.0184106580973422,-0.0094586185438705,-0.0262978916345498,0.0086002129576541
195591.31,Department of Energy,-0.0054739985070912,-0.002127659574468,-0.0072463768115941,-0.0170168298317017,0.0078146707418726,-0.0003734129947722,-0.0065170940170939,0.0013591993080439,-0.0146850289614728,-0.010230179028133,-0.0008714596949892,-0.0027176459563301,-0.0045996837717405,-0.0098397373170677,-0.0038603860386038,0.0006911759865715,-0.0113122555079506,-0.0078897252199147,-0.0038806113160542,0.0039316497807349,-0.002079002079002,0.0012311480455524,0.0162834526950621,-0.0161534578495708,0.0026080908774777,-0.0281550182179529,-0.001890470845395,-0.032375740994072,-0.0091113892365457,0.0109603869963803,0.0019499512512188,0.0036496350364962,-0.0098258706467662,-0.0021782695826435,-0.0028460543337645,-0.010983893941054,0.0192074158031088,-0.0399953221845398,0.0079926553977427,-0.0184106580973422,-0.0094586185438705,-0.0262978916345498,0.0086002129576541
2190275.19,Department of Energy,-0.0054739985070912,-0.002127659574468,-0.0072463768115941,-0.0170168298317017,0.0078146707418726,-0.0003734129947722,-0.0065170940170939,0.0013591993080439,-0.0146850289614728,-0.010230179028133,-0.0008714596949892,-0.0027176459563301,-0.0045996837717405,-0.0098397373170677,-0.0038603860386038,0.0006911759865715,-0.0113122555079506,-0.0078897252199147,-0.0038806113160542,0.0039316497807349,-0.002079002079002,0.0012311480455524,0.0162834526950621,-0.0161534578495708,0.0026080908774777,-0.0281550182179529,-0.001890470845395,-0.032375740994072,-0.0091113892365457,0.0109603869963803,0.0019499512512188,0.0036496350364962,-0.0098258706467662,-0.0021782695826435,-0.0028460543337645,-0.010983893941054,0.0192074158031088,-0.0399953221845398,0.0079926553977427,-0.0184106580973422,-0.0094586185438705,-0.0262978916345498,0.0086002129576541
199997.95,Department of Energy,-0.0054739985070912,-0.002127659574468,-0.0072463768115941,-0.0170168298317017,0.0078146707418726,-0.0003734129947722,-0.0065170940170939,0.0013591993080439,-0.0146850289614728,-0.010230179028133,-0.0008714596949892,-0.0027176459563301,-0.0045996837717405,-0.0098397373170677,-0.0038603860386038,0.0006911759865715,-0.0113122555079506,-0.0078897252199147,-0.0038806113160542,0.0039316497807349,-0.002079002079002,0.0012311480455524,0.0162834526950621,-0.0161534578495708,0.0026080908774777,-0.0281550182179529,-0.001890470845395,-0.032375740994072,-0.0091113892365457,0.0109603869963803,0.0019499512512188,0.0036496350364962,-0.0098258706467662,-0.0021782695826435,-0.0028460543337645,-0.010983893941054,0.0192074158031088,-0.0399953221845398,0.0079926553977427,-0.0184106580973422,-0.0094586185438705,-0.0262978916345498,0.0086002129576541
90654.25,Department of Energy,-0.0054739985070912,-0.002127659574468,-0.0072463768115941,-0.0170168298317017,0.0078146707418726,-0.0003734129947722,-0.0065170940170939,0.0013591993080439,-0.0146850289614728,-0.010230179028133,-0.0008714596949892,-0.0027176459563301,-0.0045996837717405,-0.0098397373170677,-0.0038603860386038,0.0006911759865715,-0.0113122555079506,-0.0078897252199147,-0.0038806113160542,0.0039316497807349,-0.002079002079002,0.0012311480455524,0.0162834526950621,-0.0161534578495708,0.0026080908774777,-0.0281550182179529,-0.001890470845395,-0.032375740994072,-0.0091113892365457,0.0109603869963803,0.0019499512512188,0.0036496350364962,-0.0098258706467662,-0.0021782695826435,-0.0028460543337645,-0.010983893941054,0.0192074158031088,-0.0399953221845398,0.0079926553977427,-0.0184106580973422,-0.0094586185438705,-0.0262978916345498,0.0086002129576541
176188.5,Department of Energy,-0.0054739985070912,-0.002127659574468,-0.0072463768115941,-0.0170168298317017,0.0078146707418726,-0.0003734129947722,-0.0065170940170939,0.0013591993080439,-0.0146850289614728,-0.010230179028133,-0.0008714596949892,-0.0027176459563301,-0.0045996837717405,-0.0098397373170677,-0.0038603860386038,0.0006911759865715,-0.0113122555079506,-0.0078897252199147,-0.0038806113160542,0.0039316497807349,-0.002079002079002,0.0012311480455524,0.0162834526950621,-0.0161534578495708,0.0026080908774777,-0.0281550182179529,-0.001890470845395,-0.032375740994072,-0.0091113892365457,0.0109603869963803,0.0019499512512188,0.0036496350364962,-0.0098258706467662,-0.0021782695826435,-0.0028460543337645,-0.010983893941054,0.0192074158031088,-0.0399953221845398,0.0079926553977427,-0.0184106580973422,-0.0094586185438705,-0.0262978916345498,0.0086002129576541
1056255.65,Department of Energy,-0.0054739985070912,-0.002127659574468,-0.0072463768115941,-0.0170168298317017,0.0078146707418726,-0.0003734129947722,-0.0065170940170939,0.0013591993080439,-0.0146850289614728,-0.010230179028133,-0.0008714596949892,-0.0027176459563301,-0.0045996837717405,-0.0098397373170677,-0.0038603860386038,0.0006911759865715,-0.0113122555079506,-0.0078897252199147,-0.0038806113160542,0.0039316497807349,-0.002079002079002,0.0012311480455524,0.0162834526950621,-0.0161534578495708,0.0026080908774777,-0.0281550182179529,-0.001890470845395,-0.032375740994072,-0.0091113892365457,0.0109603869963803,0.0019499512512188,0.0036496350364962,-0.0098258706467662,-0.0021782695826435,-0.0028460543337645,-0.010983893941054,0.0192074158031088,-0.0399953221845398,0.0079926553977427,-0.0184106580973422,-0.0094586185438705,-0.0262978916345498,0.0086002129576541
1186608.13,Department of Energy,-0.0054739985070912,-0.002127659574468,-0.0072463768115941,-0.0170168298317017,0.0078146707418726,-0.0003734129947722,-0.0065170940170939,0.0013591993080439,-0.0146850289614728,-0.010230179028133,-0.0008714596949892,-0.0027176459563301,-0.0045996837717405,-0.0098397373170677,-0.0038603860386038,0.0006911759865715,-0.0113122555079506,-0.0078897252199147,-0.0038806113160542,0.0039316497807349,-0.002079002079002,0.0012311480455524,0.0162834526950621,-0.0161534578495708,0.0026080908774777,-0.0281550182179529,-0.001890470845395,-0.032375740994072,-0.0091113892365457,0.0109603869963803,0.0019499512512188,0.0036496350364962,-0.0098258706467662,-0.0021782695826435,-0.0028460543337645,-0.010983893941054,0.0192074158031088,-0.0399953221845398,0.0079926553977427,-0.0184106580973422,-0.0094586185438705,-0.0262978916345498,0.0086002129576541
49999.29,Department of Energy,0.0495371528646486,0.0116061811707295,0.0038929440389292,-0.0051475442856663,-0.0071337491815142,0.0132611131864026,0.0122593827293258,0.0071569595261598,0.0047321689920967,0.0146425495262705,0.0059186343529999,0.0443995489569628,0.0046209386281588,0.02346572379185,0.0085137143086622,0.0032890409156689,0.0104825034684754,0.003016453382084,0.0011542901115815,-0.0102698927823193,-0.05,0.0043037196434061,-7.41784734069606e-05,0.0020523345305285,0.0105208393548759,-0.0061349693251533,0.0126664693696361,0.0070688030160226,0.0052712238333416,0.0005855780491883,0.0013334774930622,0.0561038961038962,0.0061550056525561,-0.0065054139015018,0.0043245113302197,-0.0009139502035615,-0.0161844430764341,0.0225971494700936,0.0116260380391106,0.0300095484927023,-0.0878251036562381,0.0011641443538998,0.0038167938931297
199999.99,Department of Energy,0.0495371528646486,0.0116061811707295,0.0038929440389292,-0.0051475442856663,-0.0071337491815142,0.0132611131864026,0.0122593827293258,0.0071569595261598,0.0047321689920967,0.0146425495262705,0.0059186343529999,0.0443995489569628,0.0046209386281588,0.02346572379185,0.0085137143086622,0.0032890409156689,0.0104825034684754,0.003016453382084,0.0011542901115815,-0.0102698927823193,-0.05,0.0043037196434061,-7.41784734069606e-05,0.0020523345305285,0.0105208393548759,-0.0061349693251533,0.0126664693696361,0.0070688030160226,0.0052712238333416,0.0005855780491883,0.0013334774930622,0.0561038961038962,0.0061550056525561,-0.0065054139015018,0.0043245113302197,-0.0009139502035615,-0.0161844430764341,0.0225971494700936,0.0116260380391106,0.0300095484927023,-0.0878251036562381,0.0011641443538998,0.0038167938931297
150000.0,Department of Energy,0.0495371528646486,0.0116061811707295,0.0038929440389292,-0.0051475442856663,-0.0071337491815142,0.0132611131864026,0.0122593827293258,0.0071569595261598,0.0047321689920967,0.0146425495262705,0.0059186343529999,0.0443995489569628,0.0046209386281588,0.02346572379185,0.0085137143086622,0.0032890409156689,0.0104825034684754,0.003016453382084,0.0011542901115815,-0.0102698927823193,-0.05,0.0043037196434061,-7.41784734069606e-05,0.0020523345305285,0.0105208393548759,-0.0061349693251533,0.0126664693696361,0.0070688030160226,0.0052712238333416,0.0005855780491883,0.0013334774930622,0.0561038961038962,0.0061550056525561,-0.0065054139015018,0.0043245113302197,-0.0009139502035615,-0.0161844430764341,0.0225971494700936,0.0116260380391106,0.0300095484927023,-0.0878251036562381,0.0011641443538998,0.0038167938931297
7006.19,Department of Energy,0.0495371528646486,0.0116061811707295,0.0038929440389292,-0.0051475442856663,-0.0071337491815142,0.0132611131864026,0.0122593827293258,0.0071569595261598,0.0047321689920967,0.0146425495262705,0.0059186343529999,0.0443995489569628,0.0046209386281588,0.02346572379185,0.0085137143086622,0.0032890409156689,0.0104825034684754,0.003016453382084,0.0011542901115815,-0.0102698927823193,-0.05,0.0043037196434061,-7.41784734069606e-05,0.0020523345305285,0.0105208393548759,-0.0061349693251533,0.0126664693696361,0.0070688030160226,0.0052712238333416,0.0005855780491883,0.0013334774930622,0.0561038961038962,0.0061550056525561,-0.0065054139015018,0.0043245113302197,-0.0009139502035615,-0.0161844430764341,0.0225971494700936,0.0116260380391106,0.0300095484927023,-0.0878251036562381,0.0011641443538998,0.0038167938931297
73727.47,Department of Energy,0.0054879503698401,0.0058698204269751,0.0033357159876101,0.0054509081100522,-0.0112810314085858,-0.0035010134512623,-0.0078972307044329,0.0030310378273521,0.0003851523759086,-0.0332764505119453,0.0154702970297029,0.0041087231352718,0.0,-0.0174177792600401,0.0011250148028263,0.0112961528530854,-0.0070288946851393,0.0167745464490838,-0.000954335067042,-0.0098457223001402,-0.0399999999999999,-0.0035834954438416,-0.0468602882595784,-0.0115262321144674,-0.0011357183418511,0.0123796423658872,0.0061445713291983,0.0117591721542802,-0.0054157902582023,-0.0811199207135778,-0.004952258800057,0.0139961389961391,0.0169385975837588,0.0110246433203631,-0.0102345415778252,0.0111354909489851,-0.0031786520160894,-0.0522175833484602,0.0007998293697344,0.0225518491173903,0.0018707793392955,0.0127344292660338,-0.0300612508059316
